141044566,大数据高级工程师,7-9千,青岛-市北区,无需经验,高中,青岛资博互动信息技术有限公司,2022-11-06 15:25:36,https://jobs.51job.com/qingdao-sbq/141044566.html?s=sou_sou_soulb&t=0_0
140493070,大数据工程师,1.2-2.4万,昆山,3-4年经验,本科,江苏网进科技股份有限公司,2022-11-06 10:00:01,https://jobs.51job.com/kunshan/140493070.html?s=sou_sou_soulb&t=0_0
143746295,大数据分析师助理,6-8千,泰安,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/taian/143746295.html?s=sou_sou_soulb&t=0_0
141481930,大数据开发助理,4-8千,贵阳-南明区,,无需经验,贵阳市博越科技有限公司,2022-11-06 13:35:29,https://jobs.51job.com/guiyang-nmq/141481930.html?s=sou_sou_soulb&t=0_0
138453705,大数据与会计,6-8千,德阳,2年经验,本科,德阳农业科技职业学院,2022-11-06 17:28:37,https://jobs.51job.com/deyang/138453705.html?s=sou_sou_soulb&t=0_0
138655147,大数据分析工程师_BCSC,2-2.5万,无锡,,无需经验,博世创新软件开发（无锡）有限公司,2022-11-06 16:00:12,http://boschchina.51job.com/jobdetail.html?jobid=138655147
143737740,工程造价大数据分析师,8千-1.2万,太原,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/taiyuan/143737740.html?s=sou_sou_soulb&t=0_0
127155680,大数据开发,1.5-2万,武汉-武昌区,3-4年经验,大专,武汉杰才劝学网络科技有限公司,2022-11-06 13:22:26,https://jobs.51job.com/wuhan-wcq/127155680.html?s=sou_sou_soulb&t=0_0
133462539,大数据开发工程师,1.5-2.5万,杭州-萧山区,3-4年经验,大专,浙江绿色慧联有限公司,2022-11-06 13:06:24,https://jobs.51job.com/hangzhou-xsq/133462539.html?s=sou_sou_soulb&t=0_0
140411904,高级大数据工程师,1.5-2.5万·14薪,宁波-北仑区,5-7年经验,硕士,宁波港信息通信有限公司,2022-11-06 09:00:01,https://jobs.51job.com/ningbo-blq/140411904.html?s=sou_sou_soulb&t=0_0
143727507,金融大数据分析师,8千-1.2万,石家庄-长安区,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/shijiazhuang-caq/143727507.html?s=sou_sou_soulb&t=0_0
141101019,大数据开发工程师,8千-1.5万,北京-海淀区,1年经验,大专,点奇互联（北京）科技有限公司,2022-11-06 08:53:15,https://jobs.51job.com/beijing-hdq/141101019.html?s=sou_sou_soulb&t=0_0
142341993,信息引流人员-大数据挖掘及分析,5千-1万·13薪,南京-鼓楼区,3-4年经验,本科,南京普罗盈工程项目管理有限公司,2022-11-06 16:02:31,https://jobs.51job.com/nanjing-glq/142341993.html?s=sou_sou_soulb&t=0_0
140541627,大数据Hadoop开发工程师,1.3-1.8万,广州-天河区,5-7年经验,本科,广州华景政通信息技术有限公司,2022-11-06 12:10:36,https://jobs.51job.com/guangzhou-thq/140541627.html?s=sou_sou_soulb&t=0_0
143746943,金融大数据分析师,8千-1.2万,天津-津南区,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/tianjin-jnq/143746943.html?s=sou_sou_soulb&t=0_0
141101026,大数据开发工程师,8千-1.5万,北京-海淀区,1年经验,大专,点奇互联（北京）科技有限公司,2022-11-06 08:53:15,https://jobs.51job.com/beijing-hdq/141101026.html?s=sou_sou_soulb&t=0_0
140044809,大数据开发工程师,8千-1万,青岛,无需经验,本科,青岛腾创信息技术有限公司,2022-11-06 08:49:07,https://jobs.51job.com/qingdao/140044809.html?s=sou_sou_soulb&t=0_0
139679693,时尚大数据开发工程师,1.5-3万,广州-番禺区,3-4年经验,本科,广州市长天品牌管理有限公司,2022-11-06 11:03:56,https://jobs.51job.com/guangzhou-pyq/139679693.html?s=sou_sou_soulb&t=0_0
143738132,机械设计大数据分析师,8千-1.2万,哈尔滨,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/harbin/143738132.html?s=sou_sou_soulb&t=0_0
141101025,大数据开发工程师,8千-1.5万,北京-海淀区,1年经验,大专,点奇互联（北京）科技有限公司,2022-11-06 08:53:15,https://jobs.51job.com/beijing-hdq/141101025.html?s=sou_sou_soulb&t=0_0
140494020,大数据分析工程师,1-1.2万·15薪,苏州,1年经验,本科,博世汽车部件（苏州）有限公司,2022-11-06 16:00:09,http://boschchina.51job.com/jobdetail.html?jobid=140494020
129828838,产品经理（金融或财务大数据分析方向）,5.5千-1.1万·13薪,金华-婺城区,无需经验,本科,浙江思睿智训科技有限公司,2022-11-06 15:29:36,https://jobs.51job.com/jinhua-wcq/129828838.html?s=sou_sou_soulb&t=0_0
143737785,工程造价大数据分析师,8千-1.2万,呼和浩特,1年经验,大专,北京智动数联科技有限公司,2022-11-06 04:00:56,https://jobs.51job.com/huhhot/143737785.html?s=sou_sou_soulb&t=0_0
134841314,数据仓库高级工程师-网络大数据,2.5-5万,上海,无需经验,本科,字节跳动,2022-11-06 01:26:28,https://jobs.51job.com/shanghai/134841314.html?s=sou_sou_soulb&t=0_0
143206744,大数据开发工程师助理（双休）,5-8千,深圳-宝安区,无需经验,大专,聚友慧众（深圳）咨询有限公司,2022-11-05 10:56:48,https://jobs.51job.com/shenzhen-baq/143206744.html?s=sou_sou_soulb&t=0_0
141997190,大数据处理（五险一金双休）,6千-1万·13薪,长沙-岳麓区,无需经验,本科,深圳市万豪亭科技有限公司,2022-11-05 14:11:25,https://jobs.51job.com/changsha-ylq/141997190.html?s=sou_sou_soulb&t=0_0
141064329,大数据开发工程师,1.8-3.6万·15薪,深圳-龙岗区,3-4年经验,本科,北京聘多多科技有限公司,2022-11-05 10:09:56,https://jobs.51job.com/shenzhen-lgq/141064329.html?s=sou_sou_soulb&t=0_0
134122466,时空大数据开发工程师,2-4万,上海,3-4年经验,本科,字节跳动,2022-11-06 01:25:51,https://jobs.51job.com/shanghai/134122466.html?s=sou_sou_soulb&t=0_0
